scorer,DLC_resnet101_PointGreyApr24shuffle1_1050000,DLC_resnet101_PointGreyApr24shuffle1_1050000,DLC_resnet101_PointGreyApr24shuffle1_1050000,DLC_resnet101_PointGreyApr24shuffle1_1050000,DLC_resnet101_PointGreyApr24shuffle1_1050000,DLC_resnet101_PointGreyApr24shuffle1_1050000,DLC_resnet101_PointGreyApr24shuffle1_1050000,DLC_resnet101_PointGreyApr24shuffle1_1050000,DLC_resnet101_PointGreyApr24shuffle1_1050000,DLC_resnet101_PointGreyApr24shuffle1_1050000,DLC_resnet101_PointGreyApr24shuffle1_1050000,DLC_resnet101_PointGreyApr24shuffle1_1050000,DLC_resnet101_PointGreyApr24shuffle1_1050000,DLC_resnet101_PointGreyApr24shuffle1_1050000,DLC_resnet101_PointGreyApr24shuffle1_1050000,DLC_resnet101_PointGreyApr24shuffle1_1050000,DLC_resnet101_PointGreyApr24shuffle1_1050000,DLC_resnet101_PointGreyApr24shuffle1_1050000,DLC_resnet101_PointGreyApr24shuffle1_1050000,DLC_resnet101_PointGreyApr24shuffle1_1050000,DLC_resnet101_PointGreyApr24shuffle1_1050000,DLC_resnet101_PointGreyApr24shuffle1_1050000,DLC_resnet101_PointGreyApr24shuffle1_1050000,DLC_resnet101_PointGreyApr24shuffle1_1050000
8,243.48568058013916,97.62558329105377,0.998578667640686,273.28326201438904,140.33714652061462,0.9999957084655762,305.51306688785553,106.97218298912048,0.9999980926513672,414.30404806137085,311.2740374803543,0.9999967813491821,342.4551634788513,263.0065129995346,0.9999988079071045,436.83578741550446,219.98749780654907,0.9999850988388062,349.5892267227173,177.95138317346573,0.9999873638153076,425.4024691581726,382.67362093925476,0.9978825449943542
9,239.0069136619568,97.96771728992462,0.9995062351226807,269.76366233825684,141.56376266479492,0.9999973773956299,301.15000757575035,109.29549670219421,0.9999970197677612,416.23802876472473,306.96545008197427,0.9999946355819702,342.61312556266785,263.68756008148193,0.9999947547912598,430.35933768749237,210.7323034107685,0.9999841451644897,346.1650424003601,179.56208568811417,0.999995231628418,428.5600550174713,377.32158625125885,0.9979331493377686
10,230.94601225852966,96.46505832672119,0.9920209050178528,261.9261739253998,138.0326424241066,0.999997615814209,292.03517389297485,106.55787339806557,0.9999967813491821,413.42127418518066,298.71648278832436,0.9999986886978149,339.9596781730652,261.75729417800903,0.9999885559082031,418.3444255590439,198.85440254211426,0.9999901056289673,338.173392534256,175.32991647720337,0.999981164932251,427.81714963912964,368.980420589447,0.9995447993278503
11,226.04089212417603,91.64718723297119,0.996843695640564,257.2753973007202,137.08982199430466,0.9999984502792358,287.0305387377739,105.91548109799623,0.9999992847442627,414.02579033374786,292.68457555770874,0.9999966621398926,339.52733993530273,260.4464728832245,0.9999934434890747,414.0723919868469,194.0003437701671,0.9999910593032837,335.00315594673157,172.07233691215515,0.9999984502792358,431.2763729095459,363.56524193286896,0.998119056224823
12,220.33452606201172,95.00934767723083,0.9978196620941162,251.51450967788696,137.36936902999878,0.9999957084655762,280.26088428497314,105.22965955734253,0.9999954700469971,414.87729120254517,288.05289030075073,0.9999983310699463,338.2563374042511,258.64561891555786,0.9999957084655762,407.1783332824707,189.6174759864807,0.9999891519546509,331.04073214530945,171.12826824188232,0.9999922513961792,431.87667894363403,359.27950739860535,0.9982958436012268
13,214.5710940361023,90.37776470184326,0.9845502972602844,243.17342567443848,137.5987685918808,0.9999984502792358,272.82520627975464,104.36729097366333,0.9999964237213135,412.1663646697998,280.95945908501744,0.9999957084655762,334.88861322402954,258.1964821815491,0.9999748468399048,398.4612629413605,183.01974046230316,0.9999945163726807,322.2012300491333,167.7993779182434,0.9999973773956299,432.3535394668579,355.04730796813965,0.9951881170272827
14,205.9137477874756,92.09341579675674,0.9919341802597046,239.99220587080345,137.3605215549469,0.9999955892562866,269.06529712677,104.44316673278809,0.9999958276748657,412.0265734195709,278.34810519218445,0.9999938011169434,336.6518369913101,258.1274713277817,0.9999961853027344,396.04861640930176,177.7776849269867,0.9999946355819702,318.84423637390137,168.87706923484802,0.9999918937683105,435.8811628818512,346.5486639738083,0.9990283250808716
15,200.62487506866455,89.98819637298584,0.9982545971870422,235.8105034828186,135.3251509666443,0.9999951124191284,264.3350108861923,102.76128196716309,0.999996542930603,411.2137060165405,276.3502724170685,0.9999990463256836,337.278071641922,258.9858064651489,0.9999866485595703,394.19183897972107,176.94854927062988,0.9999957084655762,315.1393904685974,166.55048549175262,0.9999938011169434,437.5817267894745,348.00145649909973,0.9981847405433655
16,195.43005657196045,89.61052715778351,0.998777449131012,232.79874753952026,133.94561982154846,0.999991774559021,259.29644191265106,101.23601078987122,0.9999970197677612,410.0111320372671,272.62070417404175,0.9999988079071045,337.4324666261673,256.4191036224365,0.9999908208847046,391.5421395301819,171.88994574546814,0.9999964237213135,310.7632474899292,160.2576789855957,0.9999802112579346,436.9788954257965,338.9794524051249,0.9995532631874084
17,188.9450740814209,90.380923807621,0.9974924325942993,229.71247547864914,134.17221927642822,0.9999955892562866,256.06387877464294,99.64751410484314,0.9999963045120239,409.4964168071747,271.18331241607666,0.999998927116394,335.18194794654846,254.14015436172485,0.9999744892120361,390.7280626296997,171.8685998916626,0.9999940395355225,307.49447202682495,160.31925249099731,0.9999736547470093,438.7169680595398,340.1989998817444,0.9967924952507019
18,185.5044207572937,83.83391380310059,0.9958764314651489,224.94900941848755,132.3863208591938,0.999998927116394,252.03195440769196,97.26989269256592,0.9999949932098389,407.69984090328217,267.7996647208929,0.9999972581863403,331.72136878967285,251.08064526319504,0.9999291896820068,390.3133850097656,170.35836672782898,0.9999961853027344,300.5795292854309,155.58714446425438,0.9999494552612305,438.1654023826122,340.7555955052376,0.9954044818878174
19,179.82862949371338,85.17912773787975,0.9993067979812622,222.2845492362976,132.08080583810806,0.9999973773956299,249.38671624660492,95.53565192222595,0.9999942779541016,406.89511799812317,264.06703662872314,0.9999986886978149,329.5956073999405,246.5405354499817,0.9999498128890991,388.6312133073807,168.77746963500977,0.9999969005584717,302.01394414901733,157.55957287549973,0.9996210336685181,436.9510489702225,333.67878234386444,0.9996035695075989
20,174.59608554840088,77.79521107673645,0.9701381325721741,217.63718032836914,128.4244395494461,0.999998927116394,244.7838056385517,91.71145272254944,0.9999940395355225,405.184952005744,258.8599328994751,0.9999971389770508,331.19452226161957,246.62461885809898,0.9999611377716064,387.3793578147888,166.31412154436111,0.9999936819076538,301.5000359416008,154.75776433944702,0.999839186668396,438.32200145721436,330.3978395462036,0.9808453321456909
21,168.369975566864,76.32911205291748,0.9954120516777039,213.1656949520111,129.12191224098206,0.999998927116394,241.42053496837616,91.40365695953369,0.9999877214431763,402.18047165870667,258.8542671203613,0.9999983310699463,325.79395151138306,242.913800239563,0.9999731779098511,383.40215665102005,167.63360685110092,0.9999982118606567,296.1915311664343,153.7747950553894,0.9989364743232727,435.3074073791504,328.0167940855026,0.9990350008010864
22,164.6138949394226,77.98782557342201,0.9995774626731873,210.37316021323204,125.28675156831741,0.9999990463256836,237.09764289855957,87.26878297328949,0.9999964237213135,400.54620945453644,254.75407272577286,0.9999947547912598,324.937561750412,241.42329597473145,0.9999750852584839,382.6407079696655,164.56894946098328,0.9999971389770508,290.38556027412415,148.3917624950409,0.9994726777076721,436.18726873397827,328.84969449043274,0.9886082410812378
23,168.55163979530334,77.60132312774658,0.9999039173126221,208.43409037590027,122.54500961303711,0.9999979734420776,235.03391289710999,85.89697277545929,0.9999984502792358,400.0005531311035,254.57045650482178,0.9999961853027344,324.96095979213715,241.81558990478516,0.9999405145645142,381.3762410879135,164.26370334625244,0.9999977350234985,284.93493580818176,145.19335985183716,0.9957548379898071,436.63934445381165,327.23227521777153,0.9981861710548401
24,162.23285341262817,77.58211421966553,0.9980165958404541,207.9080126285553,123.33062505722046,0.9999985694885254,233.3101862668991,87.36978122591972,0.9999877214431763,399.14792585372925,255.27637213468552,0.9999924898147583,326.4214291572571,246.3208320736885,0.9998998641967773,380.50060749053955,166.49232560396194,0.9999954700469971,284.565105676651,145.54360055923462,0.9954797029495239,436.60862731933594,328.2543909549713,0.9926840662956238
25,169.20382690429688,74.55757093429565,0.9999496936798096,208.58213806152344,118.78902125358582,0.9999980926513672,233.62842178344727,83.5691487789154,0.9999951124191284,399.9773676395416,253.09233283996582,0.999995231628418,325.89067256450653,242.00286960601807,0.9999065399169922,381.48112070560455,164.67582869529724,0.9999943971633911,285.302805185318,143.6113921403885,0.9985861778259277,438.5593466758728,322.9728727340698,0.9981219172477722
26,171.1542636603117,67.86042499542236,0.9985126852989197,206.48330926895142,117.28828358650208,0.9999984502792358,231.84398984909058,82.28978204727173,0.9999868869781494,398.93778705596924,251.84916773438454,0.9999938011169434,326.7260162830353,242.95051407814026,0.9999768733978271,380.97208535671234,163.63609609007835,0.9999957084655762,286.06433844566345,142.4223394393921,0.992318868637085,435.86168652772903,320.10297894477844,0.9986628293991089
27,169.4736030101776,72.78874254226685,0.9998674392700195,202.7667088508606,117.628349006176,0.999981164932251,228.98366527818143,81.87460803985596,0.9999833106994629,397.65613210201263,251.99638950824738,0.9999992847442627,326.0292544364929,247.01367497444153,0.9999594688415527,378.47318029403687,164.68010732531548,0.9999958276748657,278.50175344944,142.9734364748001,0.999725878238678,435.90163338184357,318.95866072177887,0.9988553524017334
28,173.20873737335205,69.23613739013672,0.99978107213974,203.12910075485706,114.03833735361695,0.9999947547912598,229.43561506271362,81.46667492389679,0.9999935626983643,397.0025897026062,251.00177431106567,0.9999911785125732,325.31645226478577,244.91712737083435,0.9999904632568359,379.8260132074356,164.26850724220276,0.9999955892562866,281.264000415802,140.60673141479492,0.9785023927688599,437.85851526260376,319.5410888195038,0.9965457320213318
29,173.2785620689392,66.13948822021484,0.9990504384040833,200.0248750448227,111.9772983789444,0.9999970197677612,226.5718994140625,79.97381591796875,0.9999923706054688,393.9637396335602,248.8218493461609,0.9999966621398926,324.6825144290924,245.97816967964172,0.9998414516448975,376.5136247873306,163.97519254684448,0.9999942779541016,277.0851665735245,141.419340133667,0.9996435642242432,436.56972765922546,316.39804315567017,0.9992484450340271
30,175.25041761994362,69.14329445362091,0.99979168176651,199.6100692152977,110.86900115013123,0.9999958276748657,225.59547328948975,79.23669505119324,0.9999717473983765,393.8058533668518,248.15326809883118,0.9999991655349731,323.8237614631653,244.54973185062408,0.9999270439147949,378.3737201690674,164.21893610060215,0.9999948740005493,276.38341784477234,140.91957008838654,0.9991614818572998,436.12602138519287,317.8872621059418,0.9986724853515625
31,177.9844815135002,62.644721031188965,0.9958691000938416,201.96906530857086,107.79989695549011,0.9999973773956299,226.88849771022797,74.95892715454102,0.9999611377716064,395.3859832286835,245.1668825149536,0.9999970197677612,325.1917953491211,242.52771925926208,0.9997534155845642,377.89885437488556,160.40752017498016,0.9999961853027344,279.03288519382477,138.86932706832886,0.9996510744094849,436.4829053878784,311.2027395069599,0.9994662404060364
32,176.51157426834106,66.56253480911255,0.9997615218162537,198.93351221084595,108.7238540649414,0.999990701675415,225.56302058696747,75.64914464950562,0.9999727010726929,390.4021701812744,245.86957931518555,0.9999990463256836,321.7770699262619,242.50184726715088,0.9999383687973022,375.6899485588074,162.74532318115234,0.9999885559082031,276.8354104757309,140.09993886947632,0.9985754489898682,432.423397064209,313.07740092277527,0.9989070892333984
33,177.662983417511,60.27188014984131,0.9963913559913635,198.96307754516602,105.37327218055725,0.9999949932098389,224.9331260919571,73.97107577323914,0.9999825954437256,390.246595621109,242.51451754570007,0.999994158744812,323.513973236084,241.42932224273682,0.9997010231018066,375.6516134738922,160.85179710388184,0.9999961853027344,274.3974829316139,134.84715366363525,0.9988296627998352,431.54654335975647,312.79993963241577,0.9986237287521362
34,180.3269820213318,64.42499256134033,0.9998571872711182,200.254949092865,104.6545684337616,0.9999969005584717,226.17245477437973,73.31743168830872,0.9999785423278809,390.65296268463135,242.33132004737854,0.999998927116394,322.91228242218494,241.07668733596802,0.9999524354934692,376.0076756477356,159.65675950050354,0.9999915361404419,278.7417187690735,137.46770858764648,0.998808741569519,431.73187255859375,310.4646241366863,0.9988415837287903
35,179.9905285835266,67.35096848011017,0.9996391534805298,197.7624132335186,105.79078307747841,0.9999833106994629,224.48008728027344,74.92516839504242,0.999987006187439,388.6534253358841,243.73596620559692,0.9999954700469971,321.04117465019226,243.35579562187195,0.9999743700027466,373.9574683532119,161.25714540481567,0.9999887943267822,275.13599920272827,137.75204548239708,0.9997872710227966,431.7980546951294,313.3824822306633,0.9955917000770569
36,180.4257269501686,64.63148832321167,0.9996887445449829,196.28185039758682,103.83495330810547,0.9999774694442749,221.75398743152618,73.04535293579102,0.999988317489624,388.11020958423615,242.29938507080078,0.9999974966049194,320.1719310283661,241.1927571296692,0.9999880790710449,373.58704882860184,161.90720462799072,0.9999955892562866,273.7037010192871,136.71557760238647,0.9992343187332153,430.83711528778076,312.52436447143555,0.9952893257141113
37,180.71689975261688,61.21185636520386,0.9994268417358398,197.317808508873,100.67794513702393,0.9999784231185913,223.51746487617493,70.89100527763367,0.9999935626983643,388.6069755554199,239.5626826286316,0.9999971389770508,321.68110609054565,238.89709520339966,0.9999794960021973,374.2239488363266,159.33671951293945,0.9999953508377075,276.8202887773514,135.37084817886353,0.9997401833534241,431.66126251220703,310.18839931488037,0.9957607388496399
38,179.0974404811859,63.32176846265793,0.9995811581611633,195.86184310913086,101.7188972234726,0.999981164932251,221.3724508881569,71.92395466566086,0.9999924898147583,385.54013991355896,240.59746539592743,0.9999955892562866,320.110897064209,241.2704575061798,0.9999829530715942,372.4565542936325,160.37296199798584,0.999990701675415,274.50478744506836,138.02863359451294,0.9996551275253296,427.08507537841797,306.7301769256592,0.9992446899414062
39,177.82499742507935,59.5888729095459,0.9976344108581543,195.10109913349152,99.83109426498413,0.9999734163284302,221.28863090276718,69.72528624534607,0.9999946355819702,385.23236179351807,239.06659650802612,0.9999966621398926,320.07769203186035,239.24277114868164,0.9999768733978271,372.89806543290615,159.27319717407227,0.9999922513961792,276.5735771358013,135.42217075824738,0.9998924732208252,425.7752525806427,303.303062915802,0.9985048770904541
40,177.22718143463135,59.849120020866394,0.9993385672569275,194.8755201473832,98.89751148223877,0.9999847412109375,220.390958070755,70.06870210170746,0.999994158744812,384.9593071937561,237.8257610797882,0.9999865293502808,320.2750988006592,239.0404496192932,0.9999589920043945,372.6389983892441,158.63730764389038,0.9999912977218628,275.5459156036377,135.42887926101685,0.9996057152748108,427.20196674764156,303.84905195236206,0.9985633492469788
41,178.55026948451996,59.772040605545044,0.9995869994163513,196.92032504081726,98.44257736206055,0.999984860420227,222.24443006515503,70.25105774402618,0.9999876022338867,386.8052262067795,237.71383380889893,0.9999860525131226,322.1243831515312,239.16683673858643,0.9999426603317261,374.22618103027344,158.7257934808731,0.999988317489624,276.8906898498535,135.51047539710999,0.9991318583488464,428.80026149749756,303.33541107177734,0.9975166320800781
42,178.6874499320984,58.03618359565735,0.998957633972168,197.385169506073,97.87490797042847,0.9999865293502808,224.0572304725647,69.27525621652603,0.9999873638153076,386.09726667404175,237.50678396224976,0.9999854564666748,322.34925723075867,239.4725284576416,0.9999431371688843,373.6853971481323,157.6671040058136,0.9999895095825195,276.2999572455883,136.26582503318787,0.9997079968452454,429.8421757221222,303.6023621559143,0.9977432489395142
43,178.24861323833466,63.183430194854736,0.9998809099197388,195.49822980165482,100.58460557460785,0.9999842643737793,223.39827871322632,70.81132221221924,0.9999785423278809,384.22071266174316,239.57317066192627,0.9999970197677612,320.2856979370117,240.6825110912323,0.9999523162841797,372.67142552137375,160.6491014957428,0.9999971389770508,275.92000449448824,138.6928275823593,0.9986139535903931,426.94814002513885,306.4791451692581,0.9987975358963013
44,178.02089953422546,59.54272651672363,0.9988242983818054,196.37919256091118,99.210684299469,0.9999746084213257,222.31830048561096,69.78238248825073,0.9999947547912598,386.16149365901947,238.61740493774414,0.9999969005584717,321.70388627052307,238.2818431854248,0.9999362230300903,372.62796860933304,158.77344465255737,0.9999918937683105,277.0304442644119,135.24517273902893,0.9986844658851624,427.98710464313626,302.69327116012573,0.9980731010437012
45,184.64429140090942,60.76679007709026,0.9998637437820435,201.62452459335327,101.8477201461792,0.9999973773956299,228.64661192893982,71.52698493003845,0.9999754428863525,389.0709367990494,240.77526187896729,0.9999984502792358,324.3269906640053,240.34838724136353,0.9999443292617798,375.4351043701172,159.68282747268677,0.9999885559082031,279.16258811950684,137.11334037780762,0.998961329460144,430.09141540527344,304.8111367225647,0.9967670440673828
46,184.58506524562836,62.07181638479233,0.9998582601547241,205.33791399002075,106.33384847640991,0.9999924898147583,233.26528352499008,73.32529187202454,0.9999732971191406,392.29992139339447,245.46259206533432,0.999998927116394,325.2053120136261,240.97362780570984,0.9999562501907349,377.5641469359398,162.15735483169556,0.999996542930603,280.38868856430054,139.47673439979553,0.9964436888694763,433.1806920170784,306.1779742240906,0.99944669008255
47,196.19106316566467,65.5871524810791,0.9998680353164673,211.6949759721756,110.29362964630127,0.9999955892562866,240.11108660697937,78.32452440261841,0.9999359846115112,395.8632867336273,249.27577114105225,0.9999984502792358,325.26899313926697,241.06940686702728,0.9999687671661377,377.75819846987724,162.66712045669556,0.9999948740005493,287.8150792121887,143.75014032423496,0.999819815158844,435.20337200164795,309.15386605262756,0.9986538887023926
48,201.19864082336426,70.98607921600342,0.9998505115509033,219.4338994026184,115.72941410541534,0.999996542930603,250.04458904266357,84.88866758346558,0.9999896287918091,398.8455003499985,255.10529708862305,0.9999982118606567,327.50121343135834,244.5217204093933,0.9998646974563599,380.60446059703827,166.64868879318237,0.9999922513961792,298.87850165367126,154.52730479836464,0.9983214735984802,440.82751083374023,318.9611783027649,0.9979760050773621
49,204.666188955307,78.22940802574158,0.999982476234436,229.59661507606506,125.29455494880676,0.9999983310699463,260.8601504564285,93.92485356330872,0.9999991655349731,406.37298560142517,259.6153564453125,0.9999985694885254,332.12085711956024,249.1664924621582,0.9999328851699829,384.29387307167053,168.10331965982914,0.9999947547912598,303.4931194782257,157.633376121521,0.999930739402771,447.3966591358185,325.9625129699707,0.9897936582565308
50,208.5391342639923,88.47116288542747,0.9999877214431763,238.19701236486435,133.11880922317505,0.9999954700469971,269.01034313440323,100.28833246231079,0.9999969005584717,412.84544682502747,262.6980085372925,0.999998927116394,334.1539617776871,249.63659036159515,0.9999839067459106,386.88363218307495,167.80175526440144,0.9999985694885254,311.5513620376587,162.23838329315186,0.999983549118042,451.4116494655609,323.7976803779602,0.9981949925422668
51,211.71868097782135,92.83044242858887,0.9999902248382568,247.03873443603516,137.70380482077599,0.9999977350234985,277.19935417175293,103.8864312171936,0.9999912977218628,415.4533061981201,263.6493682861328,0.9999959468841553,338.5300017595291,252.29567050933838,0.9999690055847168,392.4474581480026,170.1533690392971,0.9999957084655762,315.8676280975342,163.44872224330902,0.9999511241912842,457.3387199640274,325.86636304855347,0.9971598386764526
52,217.4540238380432,99.02719378471375,0.9999922513961792,255.73394536972046,142.86120229959488,0.9999966621398926,288.06072306632996,107.94160223007202,0.9999831914901733,422.0967502593994,265.2763226032257,0.9999978542327881,341.9640827178955,254.31614619493484,0.9999339580535889,397.521906375885,170.82934594154358,0.9999977350234985,323.7211140394211,166.17598685622215,0.9999877214431763,460.64318028092384,324.5508940219879,0.9991605281829834
53,217.1335128545761,102.33824706077576,0.9999748468399048,259.5471245646477,146.68382596969604,0.9999951124191284,290.4670739173889,111.50917935371399,0.9999971389770508,422.6639394760132,265.8936882019043,0.9999995231628418,341.24348425865173,252.1573691368103,0.9999971389770508,398.66779088974,170.80596208572388,0.9999977350234985,325.4095649719238,167.59722638130188,0.9999940395355225,461.59706687927246,325.5203991532326,0.9991683959960938
54,216.87525629997253,112.38110238313675,0.9999861717224121,263.91502141952515,151.9041348323226,0.999991774559021,291.49478325247765,114.09160828590393,0.9999980926513672,424.389057636261,264.5192710161209,0.9999957084655762,343.3217349052429,252.41272950172424,0.9999936819076538,401.76782298088074,170.653555393219,0.999996542930603,328.67179012298584,167.25408470630646,0.9999430179595947,463.43575978279114,319.55968657135963,0.9995875954627991
55,215.54689383506775,121.39377945661545,0.9999880790710449,268.1110329627991,156.85458111763,0.9999954700469971,291.0482848882675,117.05041551589966,0.9999935626983643,426.10210464149714,265.32877641916275,0.9999988079071045,342.53694200515747,250.02481661736965,0.9999971389770508,404.69273686408997,172.04087018966675,0.9999983310699463,333.46115255355835,168.59583032131195,0.9999796152114868,464.4334353208542,320.7493785619736,0.9994760155677795
56,215.1716171503067,124.36538696289062,0.9999806880950928,270.6457369327545,159.89515161514282,0.9999990463256836,293.52324771881104,118.6655453145504,0.9999727010726929,429.37005066871643,266.22781324386597,0.9999974966049194,346.1195195913315,250.66022634506226,0.9999921321868896,408.7738626152277,171.66709423065186,0.9999982118606567,335.3105915784836,168.8571548461914,0.9999908208847046,468.0589385032654,319.70686262845993,0.9989571571350098
57,210.61244773864746,128.78318864107132,0.9999804496765137,270.03714895248413,166.00147950649261,0.999997615814209,292.53563046455383,122.99957180023193,0.9999868869781494,431.47630620002747,268.09411430358887,0.9999988079071045,347.19131994247437,254.91445815563202,0.999996542930603,410.1951125860214,174.40579271316528,0.9999988079071045,337.24558044970036,175.04202264547348,0.9999946355819702,470.2728009223938,322.4011445045471,0.9990659356117249
58,204.68090057373047,130.87540411949158,0.9999327659606934,265.80702662467957,166.88682460784912,0.9999985694885254,285.8941000699997,123.33222222328186,0.999975323677063,431.2695002555847,265.4758491516113,0.9999980926513672,347.2406804561615,253.6735053062439,0.9999942779541016,404.94179528951645,169.98903608322144,0.9999896287918091,333.3497533798218,172.3732875585556,0.999982476234436,470.08505964279175,319.63316345214844,0.9989332556724548
59,204.36112940311432,136.1108603477478,0.9999775886535645,263.99974524974823,170.53060793876648,0.9999967813491821,282.6036329269409,122.3908417224884,0.9998869895935059,434.23234272003174,263.22466230392456,0.999997615814209,351.31567442417145,256.66039276123047,0.9999920129776001,408.1423590183258,170.73889207839966,0.9999982118606567,334.03189370408654,173.4914399087429,0.999935507774353,473.1564693450928,316.9667751044035,0.9993290901184082
60,198.05761194229126,143.05071640014648,0.9998077750205994,260.54996371269226,175.20856618881226,0.999998927116394,276.79583394527435,129.1756100654602,0.9999932050704956,434.3447074890137,264.41221380233765,0.9999939203262329,350.8364459872246,257.2059426307678,0.9999963045120239,406.4252195954323,171.26216793060303,0.9999977350234985,333.41473430395126,176.61407947540283,0.9999545812606812,474.6399507522583,317.16000866889954,0.9996230602264404
61,192.18372440338135,145.06507682800293,0.9993964433670044,255.14234763383865,175.24096250534058,0.9999980926513672,270.7411996126175,128.59865379333496,0.9999746084213257,432.1925582140684,261.1049129962921,0.999997615814209,347.69948530197144,255.46600484848022,0.9999911785125732,401.6490205526352,166.7615966796875,0.9999972581863403,326.3196233510971,175.2423095703125,0.9999078512191772,474.0323677062988,313.3461158275604,0.9993613362312317
